BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,STATE,EVENT_TYPE,CZ_NAME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,MAGNITUDE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY,FLOOD_CAUSE,MONTH_NAME
201702,28,1114,Georgia,Hail,BASIN,32.9162,-84.2504,32.9442,-84.382,,0.71,0,1,902,,February
201607,11,1043,Minnesota,Thunderstorm Wind,PLAINS,48.0429,-94.5455,47.7843,-94.7354,,57.7,0,0,14K,,July
201202,15,0815,Washington,Wildfire,RIVER,48.0912,-117.3606,48.1728,-117.2348,,1140.0,1,0,466K,,February
202308,28,0047,Pennsylvania,Flash Flood,WESTERN,41.3725,-78.6565,41.3719,-78.6444,,4.2,0,0,61K,Heavy Rain,August
202409,14,1325,Illinois,Thunderstorm Wind,MOUNTAIN,37.3821,-88.3471,37.2265,-88.3014,,84.6,0,0,30K,,September
202210,27,1655,Mississippi,Hurricane,NORTHERN,32.8653,-89.2737,32.8826,-89.1505,,95.6,0,0,1.1M,,October
202404,17,1743,Ohio,Flash Flood,LAKE,41.1094,-80.5283,41.3454,-80.6085,,5.0,0,0,51K,Heavy Rain,April
201401,29,2130,Ohio,Hail,DOWNTOWN,41.5002,-80.8762,41.2631,-80.7412,,1.64,0,0,36K,,January
201904,11,1946,Tennessee,Thunderstorm Wind,RIDGE,36.3698,-88.27,36.4691,-88.2122,,49.3,0,0,6K,,April
201604,1,0337,Kentucky,Flash Flood,PARK,39.0635,-88.4737,38.8099,-88.6012,,1.7,0,0,164K,Heavy Rain,April
201006,7,0310,Iowa,Flash Flood,GROVE,42.2061,-92.236,42.2595,-92.3154,,7.8,0,0,32K,Dam / Levee Break,June
202405,2,0356,Ohio,Flash Flood,RIDGE,41.712,-81.5397,41.6373,-81.2954,,5.1,0,0,23K,Heavy Rain,May
202106,29,0618,Tennessee,Wildfire,BASIN,36.4153,-88.2497,36.4891,-88.139,,13895.0,0,0,1.6M,,June
201502,13,1038,North Carolina,Flash Flood,LAKE,34.4284,-83.5264,34.4167,-83.5449,,3.8,0,3,154K,Heavy Rain,February
201712,7,1408,Pennsylvania,Winter Storm,RIVER,42.0988,-75.3523,42.0431,-75.5262,,10.7,0,0,11K,,December
201806,5,0818,Michigan,Tornado,BASIN,43.3458,-90.1278,43.3565,-90.1187,EF1,0.0,0,0,18K,,June
201112,30,1228,Minnesota,Tornado,PARK,47.8746,-93.4725,47.8554,-93.4963,EF0,0.0,0,0,2K,,December
201209,14,1305,Indiana,Hail,EASTERN,38.8576,-85.4973,38.6785,-85.6544,,1.11,0,0,10K,,September
202211,19,1059,Florida,Wildfire,HIGHLAND,26.8775,-86.0884,26.9302,-86.2213,,6631.0,0,0,707K,,November
202204,14,1643,Alabama,Thunderstorm Wind,BASIN,30.9079,-87.4822,30.8145,-87.65,,62.3,0,0,34K,,April
202302,25,0640,Iowa,Winter Storm,NORTHERN,41.5832,-95.6364,41.5771,-95.7989,,9.1,0,0,59K,,February
201101,19,1250,Texas,Tornado,MOUNTAIN,33.6018,-101.1069,33.5269,-101.2321,EF2,0.0,0,0,636K,,January
201209,22,2351,Florida,Hurricane,LAKE,28.7175,-82.5721,28.8632,-82.4976,,115.2,0,0,14.8M,,September
201509,5,1734,Ohio,Hail,COASTAL,38.983,-80.6278,38.8774,-80.522,,0.53,0,0,34K,,September
201309,22,1822,Texas,Wildfire,LAKE,36.4329,-98.991,36.1402,-98.9517,,17339.0,0,0,667K,,September
201509,19,1635,Oklahoma,Flash Flood,PLAINS,36.9571,-102.2893,36.742,-102.1833,,4.8,0,0,292K,Heavy Rain,September
201111,15,1827,Indiana,Winter Storm,PARK,41.6575,-85.8377,41.7485,-85.7936,,17.0,0,1,14K,,November
201708,30,0228,Florida,Hurricane,MOUNTAIN,27.9627,-84.6218,27.7765,-84.6958,,74.5,0,0,11.4M,,August
201304,3,1931,Arkansas,Hail,WESTERN,36.4587,-91.9868,36.7061,-92.2019,,1.73,0,0,419K,,April
201209,27,2259,Texas,Hurricane,WESTERN,34.3605,-105.6824,34.2283,-105.7461,,93.3,0,0,2.0M,,September
201906,24,1440,Pennsylvania,Flash Flood,METRO,41.2885,-77.6553,41.1791,-77.6841,,2.3,0,0,42K,Heavy Rain,June
202010,12,1452,Louisiana,Hail,EASTERN,29.5602,-91.9973,29.6109,-92.0901,,1.57,0,0,23K,,October
201806,29,2112,Massachusetts,Thunderstorm Wind,LAKE,42.6201,-72.3218,42.7516,-72.4671,,59.7,0,0,36K,,June
201809,5,0130,California,Wildfire,DOWNTOWN,39.1099,-117.0858,38.9794,-117.0452,,9055.0,0,0,965K,,September
202207,16,1035,Kansas,Flash Flood,MOUNTAIN,38.811,-98.8393,39.074,-99.0442,,3.7,0,0,22K,Heavy Rain,July
202109,5,2211,Nevada,Wildfire,RIVER,41.5195,-117.3061,41.4856,-117.1583,,72074.0,0,0,2.2M,,September
201407,3,0748,North Dakota,Flash Flood,PARK,48.3487,-100.3014,48.5607,-100.2155,,4.7,0,0,68K,Heavy Rain,July
201604,30,1833,Oklahoma,Tornado,NORTHERN,36.8297,-99.3634,37.0041,-99.296,EF1,0.0,0,0,33K,,April
201506,2,1643,Minnesota,Thunderstorm Wind,RIDGE,44.8399,-94.7263,44.7377,-94.7053,,85.2,0,0,14K,,June
201607,6,1426,Texas,Thunderstorm Wind,NORTHERN,35.6765,-103.1785,35.7062,-103.0356,,33.4,0,0,14K,,July
201509,10,1501,Louisiana,Hurricane,PLAINS,31.05,-90.5497,31.2921,-90.5957,,112.5,0,0,2.0M,,September
201906,29,1324,Washington,Wildfire,WESTERN,47.9229,-121.0785,48.0378,-120.9347,,3879.0,0,0,1.1M,,June
201806,9,0859,Georgia,Hurricane,EASTERN,34.5949,-84.418,34.5665,-84.6236,,137.6,0,0,2.0M,,June
201305,4,2052,Kansas,Flash Flood,DOWNTOWN,37.3944,-100.2927,37.3541,-100.2922,,2.0,0,0,51K,Ice Jam,May
201306,22,1318,Iowa,Tornado,RIVER,41.4504,-94.0628,41.6591,-93.8253,EF1,0.0,0,0,71K,,June
201605,2,1042,Wisconsin,Tornado,BASIN,43.5718,-88.0605,43.6312,-87.9078,EF1,0.0,0,0,54K,,May
202411,10,1612,Nevada,Wildfire,WESTERN,41.6474,-118.3102,41.7259,-118.1889,,55471.0,0,0,960K,,November
201605,14,1744,Illinois,Flash Flood,PARK,41.7522,-90.8973,41.5815,-90.8968,,8.5,0,0,100K,Ice Jam,May
201603,17,1421,Nebraska,Hail,GROVE,41.2887,-101.9934,41.1811,-102.0057,,0.81,0,0,122K,,March
201003,25,1644,Missouri,Tornado,MOUNTAIN,36.1208,-93.5924,36.0837,-93.5397,EF2,0.0,0,0,82K,,March
202204,27,0947,Iowa,Flash Flood,LAKE,41.9225,-95.3647,41.9241,-95.4477,,3.3,0,0,251K,Heavy Rain,April
201204,1,0627,Pennsylvania,Winter Storm,PLAINS,40.7874,-78.9091,40.8703,-78.7701,,7.9,0,0,14K,,April
202201,3,1448,New York,Winter Storm,PARK,44.3709,-72.681,44.3891,-72.7538,,11.7,0,0,82K,,January
201206,6,1547,Illinois,Hail,VALLEY,42.2279,-90.263,42.2957,-90.428,,1.4,0,0,23K,,June
202104,3,1225,Iowa,Thunderstorm Wind,PARK,43.4679,-92.628,43.2647,-92.8342,,88.5,0,0,2K,,April
201106,27,1239,Oklahoma,Tornado,HIGHLAND,36.6444,-95.0587,36.5722,-94.9735,EF1,0.0,0,0,37K,,June
201806,25,1810,Nebraska,Thunderstorm Wind,NORTHERN,42.1662,-97.531,42.2701,-97.508,,49.3,0,0,10K,,June
202403,30,1258,Missouri,Thunderstorm Wind,BASIN,36.5116,-89.7917,36.64,-89.7436,,67.9,0,1,2K,,March
201203,31,0615,Illinois,Hail,MOUNTAIN,38.0333,-90.2794,38.1664,-90.3337,,1.01,0,0,45K,,March
202105,24,1544,North Dakota,Thunderstorm Wind,METRO,46.9599,-101.9375,46.6725,-101.8955,,70.3,0,0,28K,,May
201704,15,1721,New Jersey,Thunderstorm Wind,RIDGE,39.6064,-74.6741,39.6626,-74.7607,,54.1,0,0,110K,,April
201008,20,2037,Florida,Hurricane,WESTERN,30.5324,-82.5297,30.3942,-83.0037,,120.5,0,0,6.9M,,August
201008,14,2341,Ohio,Flash Flood,PLAINS,38.9068,-80.6373,38.728,-80.9626,,4.1,2,0,19K,Dam / Levee Break,August
201304,6,1418,Tennessee,Thunderstorm Wind,DOWNTOWN,35.3784,-86.7552,35.0086,-86.5929,,42.1,0,0,42K,,April
201808,24,1504,Arkansas,Flash Flood,LAKE,33.6566,-94.4146,33.7303,-94.312,,3.0,1,5,315K,Heavy Rain,August
202306,3,0157,Kentucky,Flash Flood,RIVER,38.7638,-84.1695,38.8234,-84.0864,,3.5,0,0,18K,Heavy Rain,June
202310,7,1156,Louisiana,Hurricane,METRO,31.9211,-92.6437,31.6832,-92.6025,,114.6,0,0,4.0M,,October
202110,21,1312,West Virginia,Hail,RIDGE,37.9646,-80.6929,37.9145,-80.5735,,0.91,0,0,66K,,October
201303,14,2145,Oklahoma,Thunderstorm Wind,VALLEY,36.4788,-94.9412,36.659,-94.712,,24.9,0,0,50K,,March
201904,22,1540,New Mexico,Flash Flood,MOUNTAIN,35.5215,-106.2433,35.4798,-106.2818,,5.9,0,0,232K,Heavy Rain,April
202304,30,1406,Arkansas,Tornado,DOWNTOWN,35.7859,-93.2249,35.8618,-93.1146,EF0,0.0,0,0,2K,,April
202005,25,0902,Louisiana,Tornado,LAKE,29.166,-93.4251,29.2969,-93.1522,EF2,0.0,0,0,600K,,May
201007,6,1715,Kansas,Hail,METRO,39.1931,-99.937,39.4572,-100.2378,,0.42,0,0,6K,,July
202207,14,1051,Iowa,Flash Flood,MOUNTAIN,40.7754,-90.9251,40.5548,-91.2176,,3.2,0,0,191K,Heavy Rain,July
201102,3,1609,New Mexico,Flash Flood,LAKE,35.8312,-106.4339,35.8444,-106.2181,,2.2,0,0,53K,Heavy Rain,February
201104,27,1402,Missouri,Tornado,GROVE,39.9205,-95.2555,39.88,-95.1766,EF0,0.0,0,0,14K,,April
201803,13,1124,Indiana,Tornado,RIDGE,40.8257,-85.4363,40.8137,-85.5114,EF3,0.0,0,0,15.9M,,March
201207,19,0957,South Carolina,Hurricane,METRO,34.8064,-81.6627,34.4954,-81.6794,,118.8,0,0,4.5M,,July
201610,7,0601,North Carolina,Hurricane,LAKE,33.8738,-79.3119,34.0522,-79.6696,,131.4,0,0,11.0M,,October
201805,14,1711,Connecticut,Thunderstorm Wind,WESTERN,42.0855,-73.5424,41.8161,-73.505,,56.5,0,0,23K,,May
202307,22,1946,Michigan,Thunderstorm Wind,DOWNTOWN,44.2813,-90.3156,44.3887,-90.3276,,49.9,0,0,4K,,July
202208,2,1706,Illinois,Thunderstorm Wind,WESTERN,37.1505,-88.7428,37.2095,-88.7866,,47.8,0,0,10K,,August
201503,19,1606,Kansas,Thunderstorm Wind,NORTHERN,39.1861,-101.3343,39.1779,-101.4639,,115.2,0,0,6K,,March
201609,11,1835,Nebraska,Flash Flood,HIGHLAND,40.9888,-100.643,40.6791,-100.764,,2.5,0,0,272K,Planned Dam Release,September
201807,21,1902,Illinois,Flash Flood,DOWNTOWN,40.8212,-88.7694,40.9235,-88.5384,,2.7,0,0,85K,Ice Jam,July
202007,28,1842,Georgia,Thunderstorm Wind,RIDGE,33.2381,-81.4993,33.4335,-81.6035,,56.1,0,0,3K,,July
202004,25,1345,Indiana,Hail,RIVER,39.0936,-85.9719,39.2086,-85.9809,,0.99,0,0,10K,,April
201510,27,1713,Nebraska,Hail,PARK,42.0296,-97.8258,42.1668,-97.8679,,1.1,0,0,10K,,October
201112,24,0853,South Dakota,Winter Storm,RIDGE,44.2965,-98.2431,44.3774,-98.2744,,10.5,0,0,163K,,December
201407,24,2103,Arkansas,Flash Flood,WESTERN,33.8746,-93.6351,33.9179,-93.4656,,4.8,0,0,155K,Ice Jam,July
202007,15,1354,North Carolina,Hurricane,RIVER,36.3249,-81.4391,36.5145,-81.6276,,142.2,0,0,3.6M,,July
201411,21,1924,Indiana,Flash Flood,DOWNTOWN,38.5914,-84.8557,38.7015,-84.8277,,2.2,0,0,4K,Ice Jam,November
202110,30,1727,Colorado,Flash Flood,PARK,37.3886,-108.5,37.4593,-108.2714,,3.1,0,0,73K,Heavy Rain,October
201003,27,1155,Massachusetts,Flash Flood,METRO,41.2975,-72.8778,41.1528,-72.9372,,3.4,0,0,82K,Heavy Rain,March
201405,14,1757,Iowa,Flash Flood,METRO,42.7736,-93.2782,42.671,-93.2836,,3.2,0,0,32K,Heavy Rain,May
201910,12,0205,Oregon,Wildfire,CENTRAL,45.9222,-123.8986,46.0767,-124.1189,,2407.0,0,0,111K,,October
201911,29,1231,Alabama,Tornado,VALLEY,33.0377,-84.9737,33.132,-85.1713,EF2,0.0,0,0,388K,,November
201307,16,0727,Mississippi,Hurricane,MOUNTAIN,30.7783,-90.588,30.8715,-90.2083,,112.4,0,0,8.5M,,July
201103,10,1750,South Dakota,Winter Storm,METRO,43.9245,-103.4036,43.6974,-103.3807,,3.0,0,0,36K,,March
202004,5,1151,Kansas,Tornado,HILL,37.0721,-97.8633,37.2513,-97.7488,EF1,0.0,0,0,52K,,April
201306,6,2359,New Mexico,Thunderstorm Wind,PLAINS,36.1489,-107.1426,36.321,-107.0465,,58.1,0,0,5K,,June
201705,12,0554,Wisconsin,Hail,PLAINS,46.9094,-88.516,46.9659,-88.5304,,2.31,0,0,9K,,May
201001,1,1530,Arkansas,Thunderstorm Wind,RIVER,33.0414,-92.765,33.1076,-92.8063,,81.9,0,0,2K,,January
201607,22,1529,North Dakota,Thunderstorm Wind,GROVE,47.5701,-98.5132,47.5945,-98.3653,,58.5,0,1,56K,,July
201605,18,1539,South Carolina,Thunderstorm Wind,VALLEY,34.9882,-79.0228,34.8427,-79.13,,73.1,0,0,5K,,May
201706,1,1836,Arkansas,Thunderstorm Wind,HILL,34.4216,-93.0321,34.5589,-93.0151,,59.2,0,0,25K,,June
201109,27,1837,Nebraska,Flash Flood,HILL,42.6275,-99.9785,42.8963,-100.3268,,6.7,0,0,62K,Heavy Rain,September
201005,15,2144,Arkansas,Hail,HILL,36.4156,-91.3698,36.2872,-91.4355,,1.15,0,0,48K,,May
201508,31,1328,Texas,Hail,SOUTHERN,34.2551,-96.1095,34.2912,-96.2986,,1.11,1,0,3K,,August
202004,24,0914,North Dakota,Thunderstorm Wind,PLAINS,47.3438,-103.2935,47.5948,-103.0378,,48.6,0,0,4K,,April
201106,20,1535,Wisconsin,Flash Flood,BASIN,46.8986,-86.954,46.7161,-86.6476,,2.3,0,0,65K,Heavy Rain,June
201908,8,2133,Wisconsin,Flash Flood,PARK,43.0797,-88.9679,43.1407,-88.9373,,2.6,0,0,123K,Heavy Rain,August
201410,6,1705,New York,Flash Flood,RIDGE,41.1601,-73.1017,41.3758,-73.1106,,4.3,0,0,188K,Heavy Rain,October
201506,8,1033,New Mexico,Hail,EASTERN,32.4682,-105.7245,32.752,-105.5287,,0.61,0,0,43K,,June
201210,19,1615,Nebraska,Hail,CREEK,41.1258,-97.8125,41.0477,-97.6467,,0.87,0,0,81K,,October
202108,3,0202,Nebraska,Tornado,VALLEY,42.962,-99.3922,42.9557,-99.4804,EF1,0.0,0,0,19K,,August
201310,30,1807,Georgia,Thunderstorm Wind,WESTERN,32.5196,-85.1291,32.4508,-85.0898,,54.5,0,0,73K,,October
201007,18,1058,Ohio,Tornado,PARK,40.5973,-81.8842,40.5593,-81.8746,EF1,0.0,0,0,7K,,July
202012,21,1130,Washington,Winter Storm,RIVER,48.4911,-121.8035,48.7169,-121.681,,8.6,0,0,49K,,December
201309,21,1122,Oklahoma,Tornado,COASTAL,34.5084,-97.9025,34.685,-97.8574,EF1,0.0,0,0,31K,,September
201204,15,1352,New Mexico,Flash Flood,VALLEY,34.7385,-107.1795,34.9167,-107.2948,,3.3,0,0,133K,Heavy Rain,April
202201,9,2253,Connecticut,Winter Storm,EASTERN,41.164,-73.2988,41.1471,-73.4541,,8.1,0,0,99K,,January
201101,5,0021,Maine,Winter Storm,COASTAL,43.2242,-69.2478,43.3223,-69.1786,,16.9,0,0,30K,,January
202105,20,0800,Ohio,Flash Flood,HILL,39.1994,-81.9693,39.0928,-81.576,,1.9,0,0,235K,Heavy Rain,May
201607,19,0708,California,Wildfire,BASIN,32.866,-119.7332,32.8258,-119.8236,,9533.0,0,0,1.5M,,July
201506,5,1219,Arizona,Thunderstorm Wind,HIGHLAND,31.9209,-112.5976,31.7708,-112.5943,,76.4,0,0,1K,,June
202101,21,0446,Ohio,Winter Storm,PARK,40.0234,-81.7277,40.1941,-81.8302,,19.7,0,0,121K,,January
202308,21,1110,Alabama,Thunderstorm Wind,GROVE,31.4148,-86.7826,31.567,-86.5429,,62.3,0,0,4K,,August
202406,20,1304,Missouri,Thunderstorm Wind,PARK,37.6582,-91.635,37.6153,-91.6609,,59.8,0,0,17K,,June
202005,23,1555,Tennessee,Thunderstorm Wind,RIVER,35.8603,-83.6659,35.9319,-83.8991,,40.1,0,0,31K,,May
201108,29,0538,New York,Hurricane,WESTERN,44.2574,-72.2494,44.3037,-72.3482,,66.0,1,5,4.1M,,August
201904,15,0843,Nebraska,Tornado,PLAINS,40.2334,-102.5671,40.2837,-102.5535,EF2,0.0,0,0,261K,,April
201406,24,1428,Nebraska,Flash Flood,HILL,42.8146,-102.1927,42.6387,-102.2893,,2.8,0,0,236K,Dam / Levee Break,June
201910,29,2143,Louisiana,Hurricane,CREEK,31.7917,-91.179,31.9815,-91.1526,,83.8,0,0,18.5M,,October
201405,23,1459,Tennessee,Tornado,VALLEY,35.9573,-81.9002,36.0516,-81.8869,EF2,0.0,0,0,825K,,May
201710,6,1757,Florida,Hurricane,METRO,27.116,-84.3161,26.9833,-84.2769,,81.4,0,5,2.8M,,October
201404,7,0151,Georgia,Flash Flood,NORTHERN,34.4989,-81.8023,34.6701,-82.1662,,1.9,0,0,297K,Heavy Rain,April
201907,28,1503,Arizona,Flash Flood,RIVER,34.2095,-110.502,34.428,-110.4645,,2.9,0,0,207K,Heavy Rain,July
201405,13,1702,Alabama,Tornado,GROVE,30.4931,-86.8827,30.6632,-86.7612,EF1,0.0,0,0,49K,,May
201505,30,0038,Michigan,Tornado,NORTHERN,42.194,-89.952,42.262,-89.895,EF1,0.0,2,5,51K,,May
201203,19,0157,Nebraska,Winter Storm,MOUNTAIN,41.6857,-100.3409,41.8848,-100.2507,,6.8,0,0,27K,,March
202408,11,1958,Kansas,Flash Flood,GROVE,38.1412,-96.035,38.2513,-96.1287,,2.5,0,0,38K,Heavy Rain,August
201110,9,2210,South Carolina,Flash Flood,HIGHLAND,33.4945,-82.6549,33.4929,-82.7921,,8.4,0,0,159K,Ice Jam,October
202206,28,1436,Georgia,Flash Flood,SOUTHERN,31.7635,-83.5692,31.7317,-83.4663,,3.1,0,0,43K,Heavy Rain,June
201111,17,1121,Maine,Winter Storm,GROVE,46.5049,-67.7317,46.3148,-67.762,,11.6,0,0,89K,,November
201208,11,1132,Nebraska,Hail,HIGHLAND,41.8797,-102.3429,41.7213,-102.1183,,0.75,0,0,13K,,August
202304,14,2304,Kansas,Flash Flood,COASTAL,37.9537,-94.6065,38.1195,-94.5399,,4.7,0,0,34K,Heavy Rain,April
202204,8,0728,Massachusetts,Winter Storm,MOUNTAIN,42.3187,-69.9338,42.182,-69.9393,,11.0,0,0,45K,,April
201108,25,1137,Wisconsin,Thunderstorm Wind,CENTRAL,42.9947,-88.0407,43.0247,-87.9659,,63.8,0,0,69K,,August
201908,18,1955,Oklahoma,Tornado,CREEK,35.5845,-99.9332,35.7096,-99.9558,EF3,0.0,0,0,12.6M,,August
202010,14,1316,Kentucky,Hail,LAKE,36.6418,-87.908,36.7365,-87.7877,,1.45,0,0,25K,,October
202104,16,1745,Texas,Hail,BASIN,27.044,-102.6452,27.0364,-103.0679,,1.07,0,0,13K,,April
202108,4,2254,New York,Flash Flood,PARK,43.3017,-74.8436,43.573,-74.9708,,3.8,0,0,31K,Heavy Rain,August
202209,6,2125,Florida,Hurricane,PLAINS,25.4458,-81.5859,25.2655,-81.6072,,122.5,0,0,8.3M,,September
202208,20,1636,Minnesota,Thunderstorm Wind,METRO,46.1699,-89.6352,46.1143,-89.509,,86.5,0,0,7K,,August
201912,14,1002,Maine,Winter Storm,PLAINS,43.925,-68.3189,43.8775,-68.3984,,8.1,0,0,45K,,December
201307,12,2122,Texas,Thunderstorm Wind,PARK,29.3873,-99.1998,29.0915,-99.3277,,41.3,0,0,72K,,July
201206,9,0352,Georgia,Thunderstorm Wind,HILL,31.6183,-82.2782,31.6811,-82.1544,,68.3,0,0,45K,,June
202405,12,1145,Georgia,Tornado,DOWNTOWN,30.5369,-85.0564,30.6643,-85.087,EF0,0.0,0,0,3K,,May
201503,7,1743,Indiana,Hail,GROVE,41.4131,-85.8014,41.3816,-85.9094,,1.33,0,0,23K,,March
202109,22,1700,Colorado,Wildfire,MOUNTAIN,37.6956,-105.9469,37.6221,-106.0467,,674.0,0,0,971K,,September
201907,27,0231,Tennessee,Tornado,HIGHLAND,36.5152,-88.9646,36.6613,-88.8904,EF1,0.0,0,0,52K,,July
201310,19,1111,Mississippi,Flash Flood,NORTHERN,32.786,-89.0095,32.8908,-89.1057,,3.4,0,0,122K,Ice Jam,October
201910,7,0803,Kansas,Flash Flood,EASTERN,37.6236,-100.0238,37.7106,-100.2227,,4.3,0,0,49K,Heavy Rain,October
201806,12,0710,Mississippi,Tornado,MOUNTAIN,31.2436,-88.5256,31.1879,-88.5236,EF3,0.0,0,0,2.6M,,June
202012,24,1620,Minnesota,Winter Storm,RIDGE,46.2799,-96.0013,46.3389,-95.9336,,10.9,0,0,58K,,December
201511,19,1706,Oklahoma,Tornado,BASIN,33.9075,-96.1737,33.9708,-95.8928,EF1,0.0,0,0,36K,,November
202005,13,1823,Alabama,Thunderstorm Wind,SOUTHERN,30.3332,-87.6775,30.222,-87.5969,,58.1,0,0,11K,,May
202105,11,1751,Missouri,Tornado,PLAINS,39.3961,-89.6764,39.3508,-89.5348,EF2,0.0,0,0,289K,,May
201807,20,1455,Alabama,Thunderstorm Wind,BASIN,33.3767,-88.0876,33.2831,-88.3236,,61.4,0,0,3K,,July
201607,11,0022,Oklahoma,Flash Flood,BASIN,33.9709,-98.7994,33.8071,-98.8588,,6.8,0,0,162K,Heavy Rain,July
201103,25,0444,Montana,Winter Storm,BASIN,45.9149,-110.1491,45.9265,-110.0777,,10.6,0,0,73K,,March
202111,4,0620,Missouri,Flash Flood,COASTAL,38.8017,-93.8932,38.8657,-93.873,,2.4,0,0,62K,Heavy Rain,November
201106,2,1715,Texas,Hail,METRO,32.3029,-100.3513,32.2469,-100.2092,,1.11,0,1,5K,,June
201607,3,1444,Nebraska,Tornado,DOWNTOWN,42.2487,-100.8595,42.3122,-100.793,EF3,0.0,5,19,5.7M,,July
201908,30,0835,Georgia,Thunderstorm Wind,CENTRAL,33.616,-84.302,33.6308,-84.3081,,91.9,0,0,67K,,August
202110,17,2139,Louisiana,Flash Flood,HIGHLAND,31.1881,-92.0938,31.2513,-91.9562,,2.3,0,0,114K,Heavy Rain,October
202104,25,2344,North Carolina,Thunderstorm Wind,VALLEY,36.0054,-78.4216,36.1993,-78.5371,,75.6,0,0,3K,,April
201804,25,1533,Kentucky,Thunderstorm Wind,BASIN,37.6809,-83.6366,37.6675,-83.4334,,47.4,0,0,1K,,April
202201,31,1839,Michigan,Thunderstorm Wind,GROVE,42.4064,-89.991,42.2965,-90.1067,,57.2,0,0,31K,,January
201008,19,1132,Oklahoma,Flash Flood,METRO,36.9481,-100.4178,37.0229,-100.5388,,3.9,0,0,26K,Heavy Rain / Burn Area,August
202102,5,0556,Massachusetts,Flash Flood,RIDGE,41.7336,-70.6681,41.4126,-70.3714,,3.7,0,0,497K,Heavy Rain,February
202009,5,0208,Arkansas,Hail,EASTERN,36.2813,-89.9544,36.1759,-89.9785,,1.28,0,2,21K,,September
201305,7,1143,Tennessee,Tornado,SOUTHERN,35.4259,-82.9794,35.3488,-82.9913,EF2,0.0,0,0,702K,,May
201909,20,0208,South Carolina,Hurricane,WESTERN,32.9424,-82.1641,32.7617,-82.0158,,124.9,0,0,2.5M,,September
202205,6,1807,Oklahoma,Tornado,EASTERN,35.0734,-94.9287,35.012,-94.9908,EF1,0.0,0,0,226K,,May
202404,26,1624,Iowa,Tornado,CREEK,41.0724,-96.532,41.1792,-96.4134,EF1,0.0,0,3,140K,,April
201105,25,0548,Kansas,Hail,CREEK,37.8109,-97.4081,37.9276,-97.4406,,1.25,0,0,4K,,May
201209,13,1113,Florida,Hurricane,NORTHERN,26.5539,-81.6908,26.8988,-81.2574,,156.5,0,0,2.8M,,September
201006,23,0817,Missouri,Tornado,PLAINS,39.2977,-91.6723,39.3073,-91.7176,EF0,0.0,0,0,8K,,June
201403,31,1459,Georgia,Hail,CENTRAL,33.1866,-85.5646,33.2335,-85.3848,,0.81,0,0,182K,,March
202205,3,1242,Minnesota,Thunderstorm Wind,CENTRAL,48.8676,-93.6556,49.015,-93.8904,,68.9,0,0,33K,,May
201409,10,1922,Iowa,Tornado,GROVE,41.1872,-93.5325,41.2239,-93.606,EF2,0.0,0,0,653K,,September
201607,9,1854,Ohio,Tornado,HIGHLAND,38.7333,-82.7056,39.0191,-82.7226,EF1,0.0,0,0,27K,,July
202004,5,1301,Tennessee,Hail,RIDGE,36.4703,-88.9598,36.6455,-89.1834,,0.56,0,0,20K,,April
202307,22,0246,Oklahoma,Hail,HILL,36.9291,-94.8526,37.2003,-94.6927,,1.28,0,0,9K,,July
201205,30,1622,Oklahoma,Hail,GROVE,33.6876,-98.1156,33.551,-98.3408,,0.42,0,0,86K,,May
201309,25,1817,Texas,Thunderstorm Wind,VALLEY,31.3232,-99.4023,31.3582,-99.3152,,64.0,0,0,51K,,September
201605,23,1708,West Virginia,Flash Flood,HIGHLAND,39.3833,-78.2485,39.3394,-78.056,,2.1,0,0,229K,Heavy Rain,May
201810,22,2038,Alabama,Hurricane,BASIN,34.5855,-88.258,34.846,-88.4243,,159.3,0,0,4.4M,,October
201303,13,2017,Alabama,Tornado,COASTAL,33.3479,-86.4445,33.1834,-86.3934,EF2,0.0,0,0,640K,,March
201505,1,1556,Texas,Tornado,METRO,34.071,-103.819,34.0954,-103.7324,EF0,0.0,0,0,8K,,May
201803,6,1739,Kentucky,Tornado,GROVE,37.6419,-86.0402,37.7314,-86.1307,EF0,0.0,0,0,2K,,March
201101,8,1929,Alabama,Hail,SOUTHERN,34.7976,-86.8195,34.6454,-86.9837,,1.01,0,0,84K,,January
201905,7,1756,Louisiana,Hail,VALLEY,31.4868,-91.2251,31.3899,-91.239,,0.92,0,0,47K,,May
201106,29,1711,Mississippi,Thunderstorm Wind,RIVER,32.5258,-88.6056,32.527,-88.5662,,50.7,0,0,8K,,June
201907,9,0813,Georgia,Flash Flood,RIDGE,34.019,-85.1833,34.1254,-85.1876,,1.5,0,0,71K,Heavy Rain,July
201308,13,1311,New Mexico,Flash Flood,CREEK,34.6035,-106.832,34.523,-107.0136,,3.4,0,0,69K,Heavy Rain,August
201108,22,1315,New Mexico,Hail,SOUTHERN,34.0359,-108.9816,33.947,-109.1129,,1.33,0,0,18K,,August
202101,21,1146,Oregon,Winter Storm,NORTHERN,46.121,-120.817,46.0962,-120.817,,11.1,0,0,178K,,January
201006,1,1221,Indiana,Thunderstorm Wind,HIGHLAND,41.052,-85.6699,41.0266,-85.6931,,72.7,0,1,37K,,June
